state_name,date,confirmed,recovered,deceased,tested
Jammu and Kashmir,2020-05-05,741,320,8,31312
Jammu and Kashmir,2020-05-06,775,322,8,34277
Jammu and Kashmir,2020-05-07,793,335,9,37706
Jammu and Kashmir,2020-05-08,823,364,9,42427
Jammu and Kashmir,2020-05-09,836,368,9,44753
Jammu and Kashmir,2020-05-10,861,383,9,47080
Jammu and Kashmir,2020-05-11,879,427,10,51334
Jammu and Kashmir,2020-05-12,934,455,10,53726
Jammu and Kashmir,2020-05-13,971,466,11,57111
Jammu and Kashmir,2020-05-14,983,485,11,63515
Jammu and Kashmir,2020-05-15,1013,513,11,70306
Jammu and Kashmir,2020-05-16,1121,542,12,76191
Jammu and Kashmir,2020-05-17,1183,575,13,80934
Jammu and Kashmir,2020-05-18,1289,609,15,88601
Jammu and Kashmir,2020-05-19,1317,647,17,96826
Jammu and Kashmir,2020-05-20,1390,678,18,101950
Jammu and Kashmir,2020-05-21,1449,684,20,107108
Jammu and Kashmir,2020-05-22,1489,720,20,114859
Jammu and Kashmir,2020-05-23,1569,774,21,124074
Jammu and Kashmir,2020-05-24,1621,809,21,130433
Jammu and Kashmir,2020-05-25,1668,809,23,134188
Jammu and Kashmir,2020-05-26,1759,833,24,140962
Jammu and Kashmir,2020-05-27,1921,854,26,145162
Jammu and Kashmir,2020-05-28,2036,859,27,153522
Jammu and Kashmir,2020-05-29,2164,875,28,158729
Jammu and Kashmir,2020-05-30,2341,908,28,164581
Jammu and Kashmir,2020-05-31,2446,927,28,171045
Jammu and Kashmir,2020-06-01,2601,946,31,176309
Jammu and Kashmir,2020-06-02,2718,953,33,183067
Jammu and Kashmir,2020-06-03,2857,1007,34,189364
Jammu and Kashmir,2020-06-04,3142,1048,35,195677
Jammu and Kashmir,2020-06-05,3324,1086,36,202257
Jammu and Kashmir,2020-06-06,3467,1126,39,211880
Jammu and Kashmir,2020-06-07,4087,1216,41,218481
Jammu and Kashmir,2020-06-08,4285,1324,45,227906
Jammu and Kashmir,2020-06-09,4346,1506,48,235816
Jammu and Kashmir,2020-06-10,4507,1671,51,241891
Jammu and Kashmir,2020-06-11,4574,1820,52,247267
Jammu and Kashmir,2020-06-12,4730,2086,53,254059
Jammu and Kashmir,2020-06-13,4878,2269,55,260098
Jammu and Kashmir,2020-06-14,5041,2389,59,266163
Jammu and Kashmir,2020-06-15,5220,2604,62,271416
Jammu and Kashmir,2020-06-16,5298,2781,63,276174
Jammu and Kashmir,2020-06-17,5406,2914,64,282268
Jammu and Kashmir,2020-06-18,5555,3144,71,289027
Jammu and Kashmir,2020-06-19,5680,3194,75,295202
Jammu and Kashmir,2020-06-20,5834,3336,81,301209
Jammu and Kashmir,2020-06-21,5956,3382,82,307638
Jammu and Kashmir,2020-06-22,6088,3531,85,313687
Jammu and Kashmir,2020-06-23,6236,3642,87,319664
Jammu and Kashmir,2020-06-24,6422,3818,88,326430
Jammu and Kashmir,2020-06-25,6549,3967,90,332445
Jammu and Kashmir,2020-06-26,6762,4080,91,338903
Jammu and Kashmir,2020-06-27,6966,4225,93,345426
Jammu and Kashmir,2020-06-28,7093,4316,94,351865
Jammu and Kashmir,2020-06-29,7237,4585,95,358530
Jammu and Kashmir,2020-06-30,7497,4722,101,365058
Jammu and Kashmir,2020-07-01,7695,4856,105,371486
Jammu and Kashmir,2020-07-02,7849,4974,115,377961
Jammu and Kashmir,2020-07-03,8019,5075,119,385501
Jammu and Kashmir,2020-07-04,8246,5143,127,392919
Jammu and Kashmir,2020-07-05,8429,5255,132,399385
Jammu and Kashmir,2020-07-06,8675,5318,138,406212
Jammu and Kashmir,2020-07-07,8931,5399,143,413358
Jammu and Kashmir,2020-07-08,9261,5567,149,421571
Jammu and Kashmir,2020-07-09,9501,5695,154,429787
Jammu and Kashmir,2020-07-10,9888,5786,159,437928
Jammu and Kashmir,2020-07-11,10156,5895,169,445169
Jammu and Kashmir,2020-07-12,10513,5979,179,452455
Jammu and Kashmir,2020-07-13,10827,6095,187,459703
Jammu and Kashmir,2020-07-14,11173,6223,195,466333
Jammu and Kashmir,2020-07-15,11666,6337,206,474149
Jammu and Kashmir,2020-07-16,12156,6446,222,481452
Jammu and Kashmir,2020-07-17,12757,6558,231,489382
Jammu and Kashmir,2020-07-18,13198,7165,236,498007
Jammu and Kashmir,2020-07-19,13899,7811,244,507678
Jammu and Kashmir,2020-07-20,14650,8274,254,518029
Jammu and Kashmir,2020-07-21,15258,8455,263,528946
Jammu and Kashmir,2020-07-22,15711,8607,273,537891
Jammu and Kashmir,2020-07-23,16429,8709,282,548877
Jammu and Kashmir,2020-07-24,16782,9217,296,559399
Jammu and Kashmir,2020-07-25,17305,9517,305,570508
Jammu and Kashmir,2020-07-26,17920,9928,312,581707
Jammu and Kashmir,2020-07-27,18390,10402,321,592482
Jammu and Kashmir,2020-07-28,18879,10885,333,603728
Jammu and Kashmir,2020-07-29,19419,11322,348,615380
Jammu and Kashmir,2020-07-30,19869,11842,365,627387
Jammu and Kashmir,2020-07-31,20359,12217,377,637515
Jammu and Kashmir,2020-08-01,20972,12871,388,647271
Jammu and Kashmir,2020-08-02,21416,13127,396,654117
Jammu and Kashmir,2020-08-03,22006,14032,407,662941
Jammu and Kashmir,2020-08-04,22396,14856,417,671413
Jammu and Kashmir,2020-08-05,22955,15244,426,679415
Jammu and Kashmir,2020-08-06,23454,15708,436,686808
Jammu and Kashmir,2020-08-07,23927,16218,449,695620
Jammu and Kashmir,2020-08-08,24390,16667,459,706780
Jammu and Kashmir,2020-08-09,24897,17003,472,717110
Jammu and Kashmir,2020-08-10,25367,17375,478,725542
Jammu and Kashmir,2020-08-11,25931,17979,490,738203
Jammu and Kashmir,2020-08-12,26413,18523,498,750847
Jammu and Kashmir,2020-08-13,26949,19302,509,763211
Jammu and Kashmir,2020-08-14,27489,19942,520,775333
Jammu and Kashmir,2020-08-15,28021,20676,527,785475
Jammu and Kashmir,2020-08-16,28470,20943,542,793537
Jammu and Kashmir,2020-08-17,28892,21296,548,801329
Jammu and Kashmir,2020-08-18,29326,21886,561,811167
Jammu and Kashmir,2020-08-19,30034,22497,572,822574
Jammu and Kashmir,2020-08-20,30717,23225,578,833403
Jammu and Kashmir,2020-08-21,31371,23805,593,844641
Jammu and Kashmir,2020-08-22,31981,24398,608,855991
Jammu and Kashmir,2020-08-23,32647,24832,617,868594
Jammu and Kashmir,2020-08-24,33075,25205,624,877836
Jammu and Kashmir,2020-08-25,33776,25594,638,888127
Jammu and Kashmir,2020-08-26,34480,26193,657,902677
Jammu and Kashmir,2020-08-27,35135,26721,671,915226
Jammu and Kashmir,2020-08-28,35831,27372,678,929733
Jammu and Kashmir,2020-08-29,36377,28020,685,943981
Jammu and Kashmir,2020-08-30,37163,28510,694,956733
Jammu and Kashmir,2020-08-31,37698,29015,703,966412
Jammu and Kashmir,2020-09-01,38223,29484,717,978882
Jammu and Kashmir,2020-09-02,38864,30079,732,996481
Jammu and Kashmir,2020-09-03,39943,30759,743,1012892
Jammu and Kashmir,2020-09-04,40990,31435,755,1031316
Jammu and Kashmir,2020-09-05,42241,31924,770,1051826
Jammu and Kashmir,2020-09-06,43557,32327,784,1074998
Jammu and Kashmir,2020-09-07,44570,32760,801,1088652
Jammu and Kashmir,2020-09-08,45925,33251,815,1107406
Jammu and Kashmir,2020-09-09,47542,33871,832,1131076
Jammu and Kashmir,2020-09-10,49134,34215,845,1152563
Jammu and Kashmir,2020-09-11,50712,34689,854,1177773
Jammu and Kashmir,2020-09-12,52410,35285,864,1203799
Jammu and Kashmir,2020-09-13,54096,35737,878,1231698
Jammu and Kashmir,2020-09-14,55325,36381,895,1248495
Jammu and Kashmir,2020-09-15,56654,37062,914,1270310
Jammu and Kashmir,2020-09-16,58244,37809,932,1297329
Jammu and Kashmir,2020-09-17,59711,38521,951,1320240
Jammu and Kashmir,2020-09-18,61041,39305,966,1345750
Jammu and Kashmir,2020-09-19,62533,40265,987,1369702
Jammu and Kashmir,2020-09-20,63990,40957,1001,1396729
Jammu and Kashmir,2020-09-21,65026,42115,1024,1415364
Jammu and Kashmir,2020-09-22,66261,43734,1042,1436409
Jammu and Kashmir,2020-09-23,67510,46530,1062,1464565
Jammu and Kashmir,2020-09-24,68614,48079,1084,1487962
Jammu and Kashmir,2020-09-25,69832,49557,1105,1513224
Jammu and Kashmir,2020-09-26,71049,51494,1125,1539284
Jammu and Kashmir,2020-09-27,72190,52859,1132,1563309
Jammu and Kashmir,2020-09-28,73014,54267,1146,1581606
Jammu and Kashmir,2020-09-29,74095,55517,1164,1600606
Jammu and Kashmir,2020-09-30,75070,56872,1181,1622775
Jammu and Kashmir,2020-10-01,76163,58552,1198,1643722
Jammu and Kashmir,2020-10-02,77253,59952,1212,1667587
Jammu and Kashmir,2020-10-03,78228,61351,1231,1685809
Jammu and Kashmir,2020-10-04,79106,62404,1242,1707503
Jammu and Kashmir,2020-10-05,79738,63790,1252,1723337
Jammu and Kashmir,2020-10-06,80476,65496,1268,1741300
Jammu and Kashmir,2020-10-07,81097,67684,1282,1761792
Jammu and Kashmir,2020-10-08,81793,69020,1291,1780540
Jammu and Kashmir,2020-10-09,82429,69979,1306,1800252
Jammu and Kashmir,2020-10-10,83064,70955,1313,1818753
Jammu and Kashmir,2020-10-11,83633,71845,1322,1839765
Jammu and Kashmir,2020-10-12,84031,72706,1333,1854486
Jammu and Kashmir,2020-10-13,84708,73502,1340,1875262
Jammu and Kashmir,2020-10-14,85409,74318,1352,1902884
Jammu and Kashmir,2020-10-15,86057,75641,1358,1929126
Jammu and Kashmir,2020-10-16,86754,76479,1366,1952850
Jammu and Kashmir,2020-10-17,87364,77288,1372,1978626
Jammu and Kashmir,2020-10-18,87942,77886,1379,2004113
Jammu and Kashmir,2020-10-19,88369,78667,1388,2023294
Jammu and Kashmir,2020-10-20,88958,79437,1397,2048631
Jammu and Kashmir,2020-10-21,89582,80092,1402,2075701
Jammu and Kashmir,2020-10-22,90166,80802,1412,2100760
Jammu and Kashmir,2020-10-23,90752,81486,1424,2125790
Jammu and Kashmir,2020-10-24,91329,82219,1430,2153529
Jammu and Kashmir,2020-10-25,91861,82858,1438,2175682
Jammu and Kashmir,2020-10-26,92225,83485,1444,2194292
Jammu and Kashmir,2020-10-27,92677,84236,1451,2214645
Jammu and Kashmir,2020-10-28,93213,84782,1455,2238671
Jammu and Kashmir,2020-10-29,93764,85370,1466,2261736
Jammu and Kashmir,2020-10-30,94330,86024,1471,2284588
Jammu and Kashmir,2020-10-31,94785,86888,1478,2303954
Jammu and Kashmir,2020-11-01,95325,87517,1482,2324411
Jammu and Kashmir,2020-11-02,95710,88140,1490,2343543
Jammu and Kashmir,2020-11-03,96188,88718,1502,2366741
Jammu and Kashmir,2020-11-04,96700,89254,1511,2391065
Jammu and Kashmir,2020-11-05,97224,89905,1517,2414248
Jammu and Kashmir,2020-11-06,97805,90537,1523,2439196
Jammu and Kashmir,2020-11-07,98337,91225,1528,2461279
Jammu and Kashmir,2020-11-08,98892,91681,1533,2486241
Jammu and Kashmir,2020-11-09,99352,92245,1542,2505835
Jammu and Kashmir,2020-11-10,99844,92880,1549,2529786
Jammu and Kashmir,2020-11-11,100351,93313,1558,2551946
Jammu and Kashmir,2020-11-12,100968,93824,1566,2578555
Jammu and Kashmir,2020-11-13,101594,94375,1574,2603471
Jammu and Kashmir,2020-11-14,102159,94851,1580,2628297
Jammu and Kashmir,2020-11-15,102619,95342,1589,2645975
Jammu and Kashmir,2020-11-16,103009,95824,1597,2660991
Jammu and Kashmir,2020-11-17,103581,96392,1604,2677771
Jammu and Kashmir,2020-11-18,104155,96972,1613,2701918
Jammu and Kashmir,2020-11-19,104715,97537,1618,2729618
Jammu and Kashmir,2020-11-20,105376,98076,1622,2756552
Jammu and Kashmir,2020-11-21,105984,98640,1624,2783244
Jammu and Kashmir,2020-11-22,106548,99219,1629,2810409
Jammu and Kashmir,2020-11-23,106899,99827,1641,2831855
Jammu and Kashmir,2020-11-24,107330,100322,1651,2856746
Jammu and Kashmir,2020-11-25,107819,100892,1663,2885308
Jammu and Kashmir,2020-11-26,108306,101363,1668,2912826
Jammu and Kashmir,2020-11-27,108871,101959,1676,2940302
Jammu and Kashmir,2020-11-28,109383,102591,1680,2969672
Jammu and Kashmir,2020-11-29,109854,103082,1685,2995668
Jammu and Kashmir,2020-11-30,110224,103565,1694,3014877
Jammu and Kashmir,2020-12-01,110678,104068,1702,3037239
Jammu and Kashmir,2020-12-02,111130,104471,1708,3064139
Jammu and Kashmir,2020-12-03,111712,104890,1718,3094143
Jammu and Kashmir,2020-12-04,112256,105537,1730,3121260
Jammu and Kashmir,2020-12-05,112757,106006,1742,3148894
Jammu and Kashmir,2020-12-06,113288,106372,1746,3174647
Jammu and Kashmir,2020-12-07,113568,106758,1755,3194883
Jammu and Kashmir,2020-12-08,114038,107282,1761,3218875
Jammu and Kashmir,2020-12-09,114407,107624,1767,3243834
Jammu and Kashmir,2020-12-10,114773,108150,1775,3269517
Jammu and Kashmir,2020-12-11,115207,108572,1786,3294008
Jammu and Kashmir,2020-12-12,115626,109002,1793,3319656
Jammu and Kashmir,2020-12-13,116008,109507,1799,3345171
Jammu and Kashmir,2020-12-14,116254,109894,1802,3366391
Jammu and Kashmir,2020-12-15,116600,110354,1812,3390826
Jammu and Kashmir,2020-12-16,116932,110769,1817,3420425
Jammu and Kashmir,2020-12-17,117317,111164,1826,3448733
Jammu and Kashmir,2020-12-18,117705,111628,1833,3475137
Jammu and Kashmir,2020-12-19,118006,112093,1837,3503197
Jammu and Kashmir,2020-12-20,118263,112568,1841,3528248
Jammu and Kashmir,2020-12-21,118495,113026,1844,3551273
Jammu and Kashmir,2020-12-22,118803,113307,1850,3581035
Jammu and Kashmir,2020-12-23,119053,113645,1853,3609605
Jammu and Kashmir,2020-12-24,119344,113944,1860,3639084
Jammu and Kashmir,2020-12-25,119628,114353,1861,3667726
Jammu and Kashmir,2020-12-26,119877,114722,1867,3693803
Jammu and Kashmir,2020-12-27,120137,114986,1869,3716877
Jammu and Kashmir,2020-12-28,120293,115261,1875,3739623
Jammu and Kashmir,2020-12-29,120527,115560,1879,3768849
Jammu and Kashmir,2020-12-30,120744,115830,1880,3792251
Jammu and Kashmir,2020-12-31,120971,116079,1883,3822674
Jammu and Kashmir,2021-01-01,121227,116327,1884,3851827
Jammu and Kashmir,2021-01-02,121471,116587,1885,3885403
Jammu and Kashmir,2021-01-03,121653,116792,1886,3916848
Jammu and Kashmir,2021-01-04,121786,117211,1891,3943822
Jammu and Kashmir,2021-01-05,121923,117426,1897,3970242
Jammu and Kashmir,2021-01-06,122049,117690,1900,3989145
Jammu and Kashmir,2021-01-07,122176,117877,1903,4011893
Jammu and Kashmir,2021-01-08,122298,118150,1907,4034984
Jammu and Kashmir,2021-01-09,122425,118422,1909,4059790
Jammu and Kashmir,2021-01-10,122538,118617,1910,4087291
Jammu and Kashmir,2021-01-11,122651,118972,1911,4112373
Jammu and Kashmir,2021-01-12,122764,119170,1912,4138707
Jammu and Kashmir,2021-01-13,122885,119344,1912,4164847
Jammu and Kashmir,2021-01-14,122964,119581,1915,4188783
Jammu and Kashmir,2021-01-15,123108,119760,1920,4211448
Jammu and Kashmir,2021-01-16,123217,120016,1921,4234239
Jammu and Kashmir,2021-01-17,123343,120198,1921,4256135
Jammu and Kashmir,2021-01-18,123425,120392,1922,4274813
Jammu and Kashmir,2021-01-19,123538,120512,1923,4297224
Jammu and Kashmir,2021-01-20,123647,120625,1923,4319042
Jammu and Kashmir,2021-01-21,123764,120729,1924,4339419
Jammu and Kashmir,2021-01-22,123852,120826,1928,4361420
Jammu and Kashmir,2021-01-23,123946,120914,1929,4384771
Jammu and Kashmir,2021-01-24,124019,120987,1929,4402248
Jammu and Kashmir,2021-01-25,124083,121070,1929,4421013
Jammu and Kashmir,2021-01-26,124157,121124,1930,4444236
Jammu and Kashmir,2021-01-27,124234,121253,1931,4461439
Jammu and Kashmir,2021-01-28,124297,121402,1932,4481723
Jammu and Kashmir,2021-01-29,124373,121617,1933,4502603
Jammu and Kashmir,2021-01-30,124449,121752,1936,4524200
Jammu and Kashmir,2021-01-31,124506,121822,1936,4544387
Jammu and Kashmir,2021-02-01,124550,121905,1936,4562133
Jammu and Kashmir,2021-02-02,124594,121988,1938,4580204
Jammu and Kashmir,2021-02-03,124659,122049,1941,4600637
Jammu and Kashmir,2021-02-04,124719,122124,1943,4621705
Jammu and Kashmir,2021-02-05,124785,122187,1944,4643543
Jammu and Kashmir,2021-02-06,124850,122275,1944,4666171
Jammu and Kashmir,2021-02-07,124909,122335,1944,4688992
Jammu and Kashmir,2021-02-08,124952,122415,1944,4710630
Jammu and Kashmir,2021-02-09,125007,122470,1944,4730411
Jammu and Kashmir,2021-02-10,125052,122502,1945,4752735
Jammu and Kashmir,2021-02-11,125117,122542,1947,4776402
Jammu and Kashmir,2021-02-12,125208,122626,1948,4799891
Jammu and Kashmir,2021-02-13,125268,122703,1949,4822635
Jammu and Kashmir,2021-02-14,125341,122768,1951,4846627
Jammu and Kashmir,2021-02-15,125405,122837,1951,4868541
Jammu and Kashmir,2021-02-16,125463,122883,1951,4892000
Jammu and Kashmir,2021-02-17,125547,122939,1951,4917708
Jammu and Kashmir,2021-02-18,125634,122992,1954,4942425
Jammu and Kashmir,2021-02-19,125715,123059,1954,4967246
Jammu and Kashmir,2021-02-20,125783,123129,1954,4993409
Jammu and Kashmir,2021-02-21,125867,123192,1954,5018612
Jammu and Kashmir,2021-02-22,125925,123236,1954,5038661
Jammu and Kashmir,2021-02-23,126019,123298,1955,5062994
Jammu and Kashmir,2021-02-24,126093,123367,1955,5090890
Jammu and Kashmir,2021-02-25,126201,123426,1955,5117679
Jammu and Kashmir,2021-02-26,126286,123527,1956,5147460
Jammu and Kashmir,2021-02-27,126383,123599,1956,5174945
Jammu and Kashmir,2021-02-28,126441,123661,1957,5201665
Jammu and Kashmir,2021-03-01,126504,123717,1958,5226361
Jammu and Kashmir,2021-03-02,126589,123811,1958,5253071
Jammu and Kashmir,2021-03-03,126693,123860,1958,5281141
Jammu and Kashmir,2021-03-04,126772,123930,1959,5309652
Jammu and Kashmir,2021-03-05,126853,124002,1960,5336858
Jammu and Kashmir,2021-03-06,126932,124089,1961,5363489
Jammu and Kashmir,2021-03-07,127044,124190,1962,5389798
Jammu and Kashmir,2021-03-08,127114,124280,1963,5411801
Jammu and Kashmir,2021-03-09,127191,124367,1965,5436662
Jammu and Kashmir,2021-03-10,127288,124421,1968,5462245
Jammu and Kashmir,2021-03-11,127363,124498,1969,5488910
Jammu and Kashmir,2021-03-12,127436,124578,1971,5512452
Jammu and Kashmir,2021-03-13,127535,124680,1974,5534502
Jammu and Kashmir,2021-03-14,127640,124746,1974,5558779
Jammu and Kashmir,2021-03-15,127734,124823,1974,5581500
Jammu and Kashmir,2021-03-16,127831,124882,1976,5606242
Jammu and Kashmir,2021-03-17,127957,124972,1977,5634811
Jammu and Kashmir,2021-03-18,128097,125046,1978,5663272
Jammu and Kashmir,2021-03-19,128249,125118,1979,5690460
Jammu and Kashmir,2021-03-20,128389,125218,1980,5717093
Jammu and Kashmir,2021-03-21,128547,125276,1981,5747468
Jammu and Kashmir,2021-03-22,128679,125362,1981,5773118
Jammu and Kashmir,2021-03-23,128836,125443,1983,5800849
Jammu and Kashmir,2021-03-24,129031,125535,1983,5830758
Jammu and Kashmir,2021-03-25,129203,125627,1983,5858408
Jammu and Kashmir,2021-03-26,129413,125748,1984,5888075
Jammu and Kashmir,2021-03-27,129684,125886,1985,5918723
Jammu and Kashmir,2021-03-28,129993,126003,1989,5950506
Jammu and Kashmir,2021-03-29,130228,126129,1989,5980072
Jammu and Kashmir,2021-03-30,130587,126304,1990,6017096
Jammu and Kashmir,2021-03-31,130960,126435,1994,6051587
Jammu and Kashmir,2021-04-01,131421,126549,1998,6089662
Jammu and Kashmir,2021-04-02,131938,126720,2003,6130386
Jammu and Kashmir,2021-04-03,132439,126860,2005,6168752
Jammu and Kashmir,2021-04-04,133012,127049,2008,6211099
Jammu and Kashmir,2021-04-05,133454,127290,2010,6246356
Jammu and Kashmir,2021-04-06,134015,127520,2012,6286013
Jammu and Kashmir,2021-04-07,134827,127774,2018,6329888
Jammu and Kashmir,2021-04-08,135662,128020,2019,6373912
Jammu and Kashmir,2021-04-09,136470,128332,2023,6416947
Jammu and Kashmir,2021-04-10,137475,128691,2029,6459007
Jammu and Kashmir,2021-04-11,138390,129021,2034,6502828
Jammu and Kashmir,2021-04-12,139381,129439,2034,6536949
Jammu and Kashmir,2021-04-13,140650,129932,2037,6573965
Jammu and Kashmir,2021-04-14,141736,130304,2042,6611924
Jammu and Kashmir,2021-04-15,142877,130791,2046,6648718
Jammu and Kashmir,2021-04-16,144021,131353,2048,6683730
Jammu and Kashmir,2021-04-17,145166,132205,2051,6720261
Jammu and Kashmir,2021-04-18,146692,133168,2057,6760101
Jammu and Kashmir,2021-04-19,148208,133981,2063,6794193
Jammu and Kashmir,2021-04-20,150238,134697,2071,6833449
Jammu and Kashmir,2021-04-21,152442,135430,2084,6877256
Jammu and Kashmir,2021-04-22,154407,136221,2092,6919992
Jammu and Kashmir,2021-04-23,156344,137240,2111,6961115
Jammu and Kashmir,2021-04-24,158374,138184,2126,7001906
Jammu and Kashmir,2021-04-25,160755,139050,2147,7046228
Jammu and Kashmir,2021-04-26,162890,140117,2172,7080758
Jammu and Kashmir,2021-04-27,166054,141574,2197,7125036
Jammu and Kashmir,2021-04-28,169077,142537,2227,7172458
Jammu and Kashmir,2021-04-29,172551,144154,2253,7222471
Jammu and Kashmir,2021-04-30,176083,145441,2283,7268521
Jammu and Kashmir,2021-05-01,179915,147242,2330,7312926
Jammu and Kashmir,2021-05-02,183486,148695,2370,7348647
Jammu and Kashmir,2021-05-03,187219,150231,2421,7380302
Jammu and Kashmir,2021-05-04,191869,152109,2458,7418169
Jammu and Kashmir,2021-05-05,196585,154447,2510,7460537
Jammu and Kashmir,2021-05-06,201511,157283,2562,7507938
Jammu and Kashmir,2021-05-07,206954,160035,2612,7557656
Jammu and Kashmir,2021-05-08,211742,162535,2672,7604448
Jammu and Kashmir,2021-05-09,216932,164958,2726,7653001
Jammu and Kashmir,2021-05-10,220546,167813,2782,7689823
Jammu and Kashmir,2021-05-11,224898,171350,2847,7731176
Jammu and Kashmir,2021-05-12,229407,174953,2912,7775092
Jammu and Kashmir,2021-05-13,233763,177948,2967,7819421
Jammu and Kashmir,2021-05-14,236790,181762,3027,7850973
Jammu and Kashmir,2021-05-15,240467,185902,3090,7884512
Jammu and Kashmir,2021-05-16,244608,189836,3149,7921228
Jammu and Kashmir,2021-05-17,247952,193878,3222,7955865
Jammu and Kashmir,2021-05-18,251919,197701,3293,7996880
Jammu and Kashmir,2021-05-19,255888,202039,3355,8045445
Jammu and Kashmir,2021-05-20,260057,206081,3422,8092877
Jammu and Kashmir,2021-05-21,263905,210547,3465,8140036
Jammu and Kashmir,2021-05-22,267313,214664,3513,8188640
Jammu and Kashmir,2021-05-23,270621,219620,3564,8233797
Jammu and Kashmir,2021-05-24,272858,223619,3609,8270069
Jammu and Kashmir,2021-05-25,275822,227242,3662,8311463
Jammu and Kashmir,2021-05-26,278859,231265,3702,8359521
Jammu and Kashmir,2021-05-27,281628,235617,3739,8403522
Jammu and Kashmir,2021-05-28,284431,239254,3795,8448327
Jammu and Kashmir,2021-05-29,286684,243588,3841,8492134
Jammu and Kashmir,2021-05-30,288940,247393,3870,8533925
Jammu and Kashmir,2021-05-31,290465,251463,3907,8567159
Jammu and Kashmir,2021-06-01,292360,255145,3939,8605273
Jammu and Kashmir,2021-06-02,294078,258536,3963,8651026
Jammu and Kashmir,2021-06-03,295879,261230,3992,8697398
Jammu and Kashmir,2021-06-04,297602,263961,4026,8746810
Jammu and Kashmir,2021-06-05,299050,266576,4051,8797513
Jammu and Kashmir,2021-06-06,300490,269675,4074,8847766
Jammu and Kashmir,2021-06-07,301467,273853,4090,8887902
Jammu and Kashmir,2021-06-08,302651,276733,4101,8932882
Jammu and Kashmir,2021-06-09,303749,279779,4118,8985138
Jammu and Kashmir,2021-06-10,304866,282142,4143,9035646
Jammu and Kashmir,2021-06-11,305772,284027,4160,9083419
Jammu and Kashmir,2021-06-12,306638,286180,4174,9129947
Jammu and Kashmir,2021-06-13,307412,288145,4186,9173077
Jammu and Kashmir,2021-06-14,308011,290284,4195,9214386
Jammu and Kashmir,2021-06-15,308726,292114,4205,9258141
Jammu and Kashmir,2021-06-16,309361,293763,4217,9304004
Jammu and Kashmir,2021-06-17,310017,295189,4226,9354739
Jammu and Kashmir,2021-06-18,310688,296360,4234,9403958
Jammu and Kashmir,2021-06-19,311209,297557,4238,9451574
Jammu and Kashmir,2021-06-20,311794,298911,4252,9498532
Jammu and Kashmir,2021-06-21,312156,300135,4262,9537386
Jammu and Kashmir,2021-06-22,312584,301134,4269,9581172
Jammu and Kashmir,2021-06-23,313028,301973,4273,9629643
Jammu and Kashmir,2021-06-24,313476,302655,4284,9679738
Jammu and Kashmir,2021-06-25,313974,303526,4291,9727679
Jammu and Kashmir,2021-06-26,314316,304390,4296,9774384
Jammu and Kashmir,2021-06-27,314731,305135,4304,9819423
Jammu and Kashmir,2021-06-28,314990,305684,4310,9858530
Jammu and Kashmir,2021-06-29,315298,306177,4316,9907016
Jammu and Kashmir,2021-06-30,315662,306739,4323,9960678
Jammu and Kashmir,2021-07-01,315960,307312,4327,10017517
Jammu and Kashmir,2021-07-02,316291,307749,4333,10077056
Jammu and Kashmir,2021-07-03,316629,308246,4335,10138591
Jammu and Kashmir,2021-07-04,316976,308672,4337,10201963
Jammu and Kashmir,2021-07-05,317250,309133,4343,10255161
Jammu and Kashmir,2021-07-06,317481,309554,4345,10314088
Jammu and Kashmir,2021-07-07,317761,309973,4349,10379791
Jammu and Kashmir,2021-07-08,318023,310326,4353,10441369
Jammu and Kashmir,2021-07-09,318284,310630,4354,10501931
Jammu and Kashmir,2021-07-10,318469,310985,4356,10560499
Jammu and Kashmir,2021-07-11,318693,311334,4357,10621241
Jammu and Kashmir,2021-07-12,318848,311782,4357,10673690
Jammu and Kashmir,2021-07-13,318991,312198,4358,10727100
Jammu and Kashmir,2021-07-14,319152,312556,4360,10786504
Jammu and Kashmir,2021-07-15,319355,312890,4361,10846544
Jammu and Kashmir,2021-07-16,319576,313098,4362,10906400
Jammu and Kashmir,2021-07-17,319755,313375,4363,10967488
Jammu and Kashmir,2021-07-18,319901,313618,4364,11027332
Jammu and Kashmir,2021-07-19,320024,313886,4365,11082476
Jammu and Kashmir,2021-07-20,320112,314107,4371,11137883
Jammu and Kashmir,2021-07-21,320256,314282,4372,11190756
Jammu and Kashmir,2021-07-22,320340,314454,4373,11233153
Jammu and Kashmir,2021-07-23,320403,314620,4374,11268573
Jammu and Kashmir,2021-07-24,320491,314798,4374,11312556
Jammu and Kashmir,2021-07-25,320657,314995,4374,11370796
Jammu and Kashmir,2021-07-26,320759,315184,4375,11424602
Jammu and Kashmir,2021-07-27,320866,315367,4375,11481365
Jammu and Kashmir,2021-07-28,321026,315511,4376,11540557
Jammu and Kashmir,2021-07-29,321207,315686,4377,11602136
Jammu and Kashmir,2021-07-30,321344,315795,4378,11660513
Jammu and Kashmir,2021-07-31,321462,315908,4378,11718976
Jammu and Kashmir,2021-08-01,321607,316017,4379,11777725
Jammu and Kashmir,2021-08-02,321725,316090,4381,11827953
Jammu and Kashmir,2021-08-03,321865,316188,4384,11885181
Jammu and Kashmir,2021-08-04,322014,316315,4385,11947718
Jammu and Kashmir,2021-08-05,322142,316398,4386,12009826
Jammu and Kashmir,2021-08-06,322286,316496,4386,12072911
Jammu and Kashmir,2021-08-07,322428,316632,4386,12133916
